osm_id,name,highway,waterway,aerialway,barrier,man_made,railway,z_order,other_tags,geometry,lanes,maxspeed,oneway,sidewalk,cycleway,width,service,access,surface,smoothness,lit,bridge,tunnel,layer,ref,junction,oneway:cycleway,cycleway:both,cycleway:left,cycleway:right,foot,motor_vehicle,bicycle,footway,borough,longitude,latitude,location_id,lighting,connectivity,enclosure,visibility_blocked_ratio,visibility,public_transport_proximity_m,dominant_land_use_score
1025876541,Carrer de Calvet,tertiary_link,,,,,,4,"""bicycle""=>""yes"",""cycleway:both""=>""no"",""lane_markings""=>""no"",""lit""=>""yes"",""maxspeed""=>""30"",""name:ca""=>""Carrer de Calvet"",""oneway""=>""yes"",""surface""=>""asphalt"",""width""=>""6""","LINESTRING (428581.584761 4582729.864576, 428585.973432 4582728.933072)",,30,yes,,,6,,,asphalt,,yes,,,,,,,no,,,,,yes,,Eixample,2.145744,41.3929286,eixample_000050,0.0,5.0,0.0,0.0,1.0,24.78,0.5176
1025876542,Avinguda Diagonal,cycleway,,,,,,0,"""cycle_network""=>""ES:BCN"",""cycleway:surface""=>""asphalt"",""est_width""=>""2.5"",""lanes""=>""1"",""lit""=>""yes"",""name:ca""=>""Avinguda Diagonal"",""name:etymology:wikidata""=>""Q189791"",""oneway""=>""yes"",""segregated""=>""yes"",""surface""=>""asphalt"",""width""=>""1.5""","LINESTRING (428533.600168 4582714.493936, 428537.902723 4582715.850459, 428573.373376 4582727.22532)",1,,yes,,,1.5,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1453827,41.3928489,eixample_000051,0.0,5.0,0.4064069785919851,0.4064069785919851,0.42024284701452386,53.83,0.526
1026834351,Avinguda Diagonal,footway,,,,,,0,"""footway""=>""sidewalk"",""name:ca""=>""Avinguda Diagonal"",""surface""=>""paving_stones""","LINESTRING (428996.932975 4582866.555421, 428932.024768 4582845.741112)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,sidewalk,Eixample,2.1502825,41.3941039,eixample_000052,0.0,3.0,0.17546445228804103,0.17546445228804103,0.5406790476799731,19.46,0.4789
1026834352,Avinguda Diagonal,footway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""footway""=>""crossing"",""name:ca""=>""Avinguda Diagonal""","LINESTRING (429000.499509 4582855.961571, 428998.305563 4582863.288807, 428997.524118 4582865.450436, 428996.932975 4582866.555421)",,,,,,,,,,,,,,,,,,,,,,,,crossing,Eixample,2.1506933,41.394154,eixample_000053,0.0,3.0,0.063726025041216,0.063726025041216,0.6139501475139568,16.37,0.5
103162866,,service,,,,,,0,"""access""=>""no"",""bus""=>""designated"",""lit""=>""24/7"",""smoothness""=>""bad"",""surface""=>""sett"",""vehicle""=>""no""","LINESTRING (431748.143377 4582936.603685, 431710.756729 4582898.673474, 431706.238055 4582895.596179, 431699.73717 4582894.214107, 431693.609755 4582892.539845, 431688.41458 4582891.312012)",,,,,,,,no,sett,bad,24/7,,,,,,,,,,,,,,Eixample,2.1832371,41.3948121,eixample_000054,0.0,4.0,0.30114354395980647,0.36502247752703815,0.4495416088304155,24.86,0.5
103348969,Carrer de la Diputació,residential,,,,,,3,"""foot""=>""no"",""lanes""=>""2"",""lit""=>""yes"",""maxspeed""=>""30"",""name:ca""=>""Carrer de la Diputació"",""name:etymology:wikidata""=>""Q11917313"",""oneway""=>""yes"",""parking:both""=>""no"",""parking:left:restriction""=>""no_parking"",""parking:right:restriction""=>""no_stopping"",""postal_code""=>""08013"",""sidewalk:both""=>""separate"",""surface""=>""asphalt"",""width""=>""5""","LINESTRING (429562.198399 4581647.400235, 429559.986353 4581645.223366, 429541.369697 4581626.906945, 429537.03518 4581622.308085, 429522.378783 4581607.950243, 429521.315419 4581606.950222)",2,30,yes,,,5,,,asphalt,,yes,,,,,,,,,,no,,,,Eixample,2.1573295,41.3830864,eixample_000055,0.0,4.0,0.5060124696389403,0.5060124696389403,0.32392624941708836,72.37,0.4848
103348976,Gran Via de les Corts Catalanes,primary,,,,,,7,"""lanes""=>""5"",""lit""=>""yes"",""maxspeed""=>""50"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""oneway""=>""yes"",""psv:lanes""=>""yes|yes|yes|yes|designated"",""ref""=>""C-31"",""surface""=>""asphalt"",""turn:lanes""=>""none|none|none|merge_to_left|none"",""width""=>""18"",""wikidata""=>""Q263293"",""wikipedia""=>""ca:Gran Via de les Corts Catalanes""","LINESTRING (428977.137374 4580866.403665, 429059.163805 4580946.862439, 429060.861337 4580948.55567, 429063.225348 4580950.841934, 429072.305291 4580959.157962)",5,50,yes,,,18,,,asphalt,,yes,,,,C-31,,,,,,,,,,Eixample,2.1512294,41.3766077,eixample_000056,0.0,7.0,0.3929839863757635,0.6641982868322763,0.21912020435088003,35.45,0.4807
1033562162,Gran Via de les Corts Catalanes,cycleway,,,,,,0,"""cycleway:surface""=>""asphalt"",""lit""=>""yes"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""oneway""=>""yes"",""segregated""=>""yes"",""surface""=>""asphalt""","LINESTRING (430809.155299 4582635.465009, 430816.496643 4582642.511828, 430886.313267 4582711.138351, 430895.716886 4582720.530482, 430896.964455 4582721.595559)",,,yes,,,,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1728918,41.3926683,eixample_000057,34.145014732777504,4.0,0.5936918890654275,0.5936918890654275,0.262982596074157,136.42,0.5094
1033562428,Gran Via de les Corts Catalanes,cycleway,,,,,,0,"""check_date:surface""=>""2024-04-27"",""cycleway:surface""=>""asphalt"",""footway:surface""=>""asphalt"",""lanes""=>""1"",""lit""=>""yes"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""oneway""=>""yes"",""segregated""=>""yes"",""surface""=>""asphalt"",""width""=>""2""","LINESTRING (430977.921838 4582841.711681, 430975.003472 4582840.784644, 430965.619468 4582837.809684, 430957.681731 4582830.435317, 430956.340431 4582829.182376, 430887.263293 4582761.63623, 430875.217057 4582749.549125, 430872.100511 4582746.25911, 430861.589018 4582736.422366, 430791.670159 4582667.597204, 430783.81354 4582660.00019)",1,,yes,,,2,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1732016,41.3933514,eixample_000058,16.465741401575023,5.0,0.5863533340450661,0.5863533340450661,0.2618770259283035,60.22,0.493
1035828781,,footway,,,,,,0,"""lit""=>""yes"",""surface""=>""paving_stones""","LINESTRING (431029.128948 4582873.078024, 431028.659506 4582874.703512, 431030.121207 4582876.310612)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,,Eixample,2.1749719,41.3944529,eixample_000059,0.0,3.0,0.10618977072353741,0.10618977072353741,0.5861050683780084,40.44,0.4826
1035828782,,footway,,,,,,0,"""lit""=>""yes"",""surface""=>""concrete""","LINESTRING (430428.85479 4582280.084878, 430425.401143 4582283.526627)",,,,,,,,,concrete,,yes,,,,,,,,,,,,,,Eixample,2.1678427,41.3890588,eixample_000060,0.0,2.0,0.0,0.0,1.0,2.44,0.5
1035828783,Gran Via de les Corts Catalanes,footway,,,,,,0,"""lit""=>""yes"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""surface""=>""concrete:plates""","LINESTRING (430381.01157 4582233.168512, 430428.85479 4582280.084878, 430443.30205 4582293.891363)",,,,,,,,,concrete:plates,,yes,,,,,,,,,,,,,,Eixample,2.1676649,41.388894,eixample_000061,0.0,2.0,1.0,1.0,0.0,7.05,0.5174
1035831981,,footway,,,,,,0,"""surface""=>""paving_stones""","LINESTRING (431081.129142 4583918.129463, 431084.308486 4583921.052569)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.175497,41.4038663,eixample_000062,0.0,5.0,0.0,0.0,1.0,18.72,0.4982
1035831982,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""","LINESTRING (431084.308486 4583921.052569, 431085.392066 4583919.843145)",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1755224,41.4038742,eixample_000063,0.0,3.0,0.0,0.0,1.0,16.59,0.4987
1035831983,,footway,,,,,,0,,"LINESTRING (431422.353728 4583504.061425, 431424.802599 4583506.647409, 431426.5626 4583507.996395)",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1796308,41.4001722,eixample_000064,0.0,3.0,0.5569751780550861,0.5569751780550861,0.290508079963878,12.87,0.5
1036088049,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""","LINESTRING (429671.456892 4580720.65286, 429690.129674 4580736.165711)",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.159097,41.375003,eixample_000065,0.0,3.0,0.0,0.0,1.0,15.09,0.4982
1036088050,,footway,,,,,,0,"""footway""=>""sidewalk"",""lit""=>""yes"",""wheelchair""=>""yes""","LINESTRING (429689.894137 4580741.197597, 429689.902575 4580742.929563)",,,,,,,,,,,yes,,,,,,,,,,,,,sidewalk,Eixample,2.1592043,41.3751268,eixample_000066,0.0,3.0,0.0,0.0,1.0,0.87,0.5
1036088051,,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""down"",""ramp""=>""no"",""step_count""=>""19"",""surface""=>""paving_stones"",""tactile_paving""=>""no""","LINESTRING (429665.779274 4580745.117716, 429665.763855 4580747.838069)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1589152,41.3751644,eixample_000067,0.0,4.0,0.0,0.0,1.0,1.36,0.4951
1036088052,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""","LINESTRING (429665.763855 4580747.838069, 429685.1502 4580736.680336, 429690.129674 4580736.165711, 429804.125142 4580724.601905)",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1597338,41.3750374,eixample_000068,0.0,3.0,0.3528882764714372,0.3528882764714372,0.41957368607836987,38.92,0.4796
1036088055,,footway,,,,,,0,"""surface""=>""paving_stones""","LINESTRING (429665.711324 4580743.286401, 429665.779274 4580745.117716)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1589152,41.375144,eixample_000069,0.0,3.0,0.0,0.0,1.0,3.64,0.5
1036088056,,footway,,,,,,0,"""wheelchair""=>""yes""","LINESTRING (428574.516762 4581098.402955, 428576.859719 4581099.39023)",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1458394,41.3782426,eixample_000070,0.0,3.0,0.0,0.0,1.0,1.27,0.4839
1036387815,,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""up"",""surface""=>""paving_stones"",""tactile_paving""=>""yes""","LINESTRING (429824.338316 4583002.06362, 429825.889091 4582999.894631)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1605594,41.3954839,eixample_000071,0.0,4.0,0.0,0.0,1.0,1.33,0.4886
1036387816,,footway,,,,,,0,"""surface""=>""asphalt""","LINESTRING (429820.908403 4583000.986562, 429824.338316 4583002.06362)",,,,,,,,,asphalt,,,,,,,,,,,,,,,,Eixample,2.1605296,41.3954886,eixample_000072,0.0,3.0,0.0,0.0,1.0,3.65,0.4892
1036387817,,footway,,,,,,0,"""surface""=>""paving_stones"",""wheelchair""=>""yes""","LINESTRING (429814.660179 4583003.27879, 429816.374627 4583001.607844)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1604444,41.3954962,eixample_000073,41.77051309229888,3.0,0.0,0.0,1.0,1.2,0.4853
1036387819,,footway,,,,,,0,,"LINESTRING (430407.755767 4582358.085378, 430410.225025 4582360.104587)",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1676168,41.3897534,eixample_000074,0.0,3.0,0.0,0.0,1.0,1.59,0.5
1037372539,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1"",""wheelchair""=>""yes""","LINESTRING (430691.41222 4582925.154331, 430690.241838 4582925.16553)",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1709228,41.3948761,eixample_000075,0.0,3.0,0.75,1.0,0.0,8.1,0.4817
1037372540,,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""up"",""ramp""=>""no"",""surface""=>""paving_stones"",""tactile_paving""=>""yes""","LINESTRING (430691.277311 4582919.792932, 430684.673326 4582919.889437)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1708893,41.394828,eixample_000076,15.140756306415245,3.0,1.0,1.0,0.0,3.3,0.4814
1037372541,,footway,,,,,,0,"""lit""=>""yes"",""surface""=>""paving_stones"",""wheelchair""=>""yes""","LINESTRING (430677.253117 4582922.058894, 430680.768732 4582919.871289, 430684.673326 4582919.889437)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,,Eixample,2.1708032,41.3948276,eixample_000077,0.0,3.0,0.7907467254756163,0.9884334068445203,0.00826185225391407,4.01,0.4828
1037373240,,corridor,,,,,,-10,"""indoor""=>""corridor"",""layer""=>""-1"",""level""=>""-1""","LINESTRING (430360.501292 4583367.203464, 430398.549509 4583403.865851, 430497.553859 4583499.24372)",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1677331,41.3994295,eixample_000078,0.0,3.0,0.8419515825402742,0.8419515825402742,0.10092031217496741,42.27,0.48
1037373241,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""","LINESTRING (430510.640404 4583488.248402, 430497.553859 4583499.24372, 430487.780178 4583506.121396)",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1685678,41.400016,eixample_000079,0.0,3.0,0.24878755602069225,0.24878755602069225,0.4830948192792976,14.51,0.4943
1037373242,,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""down"",""lit""=>""yes"",""ramp""=>""no"",""step_count""=>""16"",""surface""=>""paving_stones"",""tactile_paving""=>""no""","LINESTRING (430513.44723 4583485.412438, 430510.640404 4583488.248402)",,,,,,,,,paving_stones,,yes,,,,,,,,,,,,,,Eixample,2.1687199,41.3999194,eixample_000080,0.0,4.0,1.0,1.0,0.0,2.0,0.4818
1037373243,,footway,,,,,,0,"""lit""=>""yes"",""smoothness""=>""excellent"",""surface""=>""paving_stones""","LINESTRING (430515.078126 4583483.742458, 430513.44723 4583485.412438)",,,,,,,,,paving_stones,excellent,yes,,,,,,,,,,,,,,Eixample,2.1687468,41.3998993,eixample_000081,0.0,3.0,0.0,0.0,1.0,5.16,0.479
1037373244,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""","LINESTRING (430729.315583 4582905.528248, 430694.060255 4582941.516839)",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1711725,41.3948632,eixample_000082,21.834179459748803,3.0,0.18373670032197062,0.2111916095654835,0.5496922581425201,23.97,0.4725
1037373245,,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""down"",""ramp""=>""no"",""surface""=>""paving_stones""","LINESTRING (430734.507976 4582900.326857, 430729.315583 4582905.528248)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1714167,41.3946794,eixample_000083,27.212672395915927,4.0,0.7911350252755406,0.7911350252755406,0.13696063916357995,3.67,0.4641
1037373246,,footway,,,,,,0,"""surface""=>""paving_stones""","LINESTRING (430729.877118 4582896.929252, 430733.623923 4582899.680242, 430734.507976 4582900.326857)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1714206,41.3946407,eixample_000084,87.05387888982051,3.0,0.0,0.0,1.0,7.47,0.4992
1038705311,Carrer Nàpols,cycleway,,,,,,0,"""crossing""=>""traffic_signals"",""crossing:signals""=>""yes"",""cycleway""=>""crossing"",""cycleway:surface""=>""asphalt"",""lit""=>""yes"",""name:ca""=>""Carrer Nàpols"",""name:etymology:wikidata""=>""Q173065"",""oneway""=>""yes"",""segregated""=>""yes"",""surface""=>""asphalt"",""width""=>""1""","LINESTRING (430878.891295 4583515.590205, 430884.447014 4583509.95243, 430888.85627 4583505.069493, 430891.456268 4583502.446607, 430897.488683 4583495.949371)",,,yes,,crossing,1,,,asphalt,,yes,,,,,,,,,,,,,,Eixample,2.1732173,41.4001227,eixample_000085,0.0,4.0,0.07273490148664921,0.07273490148664921,0.6080426875497383,79.21,0.4986
1040010386,,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""down"",""ramp""=>""no""","LINESTRING (428606.834272 4581845.699785, 428599.795982 4581845.102963)",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1460818,41.3849685,eixample_000086,0.0,4.0,1.0,1.0,0.0,3.53,0.4967
1040010387,,footway,,,,,,0,"""surface""=>""concrete""","LINESTRING (428610.849338 4581848.380442, 428606.834272 4581845.699785)",,,,,,,,,concrete,,,,,,,,,,,,,,,,Eixample,2.1461477,41.3849838,eixample_000087,0.0,3.0,0.0,0.0,1.0,2.41,0.4935
1040010388,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1"",""wheelchair""=>""yes""","LINESTRING (428583.257283 4581824.869877, 428594.36912 4581819.653015)",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1459111,41.3847588,eixample_000088,0.0,3.0,0.0,0.0,1.0,29.57,0.4971
1040010389,,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""down"",""ramp""=>""no"",""step_count""=>""27"",""surface""=>""paving_stones"",""tactile_paving""=>""no""","LINESTRING (428517.695288 4581752.414688, 428520.108621 4581754.622569)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1450832,41.3841334,eixample_000089,0.0,4.0,0.469012188231494,0.469012188231494,0.3481887290285286,1.64,0.4639
1040010390,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""","LINESTRING (428520.108621 4581754.622569, 428523.116196 4581750.951139)",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1451157,41.3841271,eixample_000090,0.0,3.0,0.0,0.0,1.0,2.37,0.5
1040010391,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""","LINESTRING (428599.795982 4581845.102963, 428594.36912 4581819.653015, 428523.116196 4581750.951139, 428508.418052 4581736.784468)",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1455644,41.3844296,eixample_000091,0.0,3.0,0.7246498581996547,0.7246498581996547,0.18055747003301334,52.13,0.4697
1040010392,,footway,,,,,,0,"""wheelchair""=>""yes""","LINESTRING (428581.78622 4581825.783714, 428583.257283 4581824.869877)",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1458356,41.3847859,eixample_000092,0.0,3.0,0.0,0.0,1.0,31.72,0.4974
1040010393,,footway,,,,,,0,"""surface""=>""paving_stones""","LINESTRING (428515.596505 4581749.88172, 428517.695288 4581752.414688)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1450565,41.3841119,eixample_000093,0.0,3.0,0.0,0.0,1.0,4.91,0.4661
1040012086,,steps,,,,,,0,"""handrail""=>""yes"",""incline""=>""up"",""ramp""=>""no"",""step_count""=>""17"",""surface""=>""paving_stones""","LINESTRING (429069.496359 4582273.98081, 429075.675746 4582274.009135)",,,,,,,,,paving_stones,,,,,,,,,,,,,,,,Eixample,2.1516437,41.3888702,eixample_000094,0.0,4.0,0.18250004286448707,0.18250004286448707,0.5360655456626315,3.09,0.4909
1040012088,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""","LINESTRING (429075.675746 4582274.009135, 429077.757547 4582273.988754, 429078.237799 4582274.361552, 429078.386777 4582275.059578, 429077.850726 4582275.819824, 429077.087742 4582276.46016, 429075.66068 4582276.740601, 429066.4011 4582276.38714, 429063.399728 4582275.572706, 429058.329678 4582273.557209, 428979.751503 4582196.218035)",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.151122,41.3885995,eixample_000095,0.0,4.0,0.2789786849870312,0.2789786849870312,0.4699120586642566,2.24,0.4878
1040012089,,steps,,,,,,0,,"LINESTRING (428987.148696 4582221.526805, 428981.170572 4582221.563199)",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1505922,41.38839,eixample_000096,0.0,4.0,0.0,0.0,1.0,2.99,0.4777
1040012090,,footway,,,,,,0,,"LINESTRING (428991.89765 4582224.899957, 428987.148696 4582221.526805)",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1506562,41.3884055,eixample_000097,0.0,3.0,0.0,0.0,1.0,8.51,0.4711
1040012093,,footway,,,,,,0,"""wheelchair""=>""yes""","LINESTRING (428975.274719 4582224.874153, 428974.842584 4582220.881338)",,,,,,,,,,,,,,,,,,,,,,,,,Eixample,2.1504833,41.3884012,eixample_000098,0.0,3.0,0.0,0.0,1.0,6.25,0.4939
1040012095,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1"",""wheelchair""=>""yes""","LINESTRING (428974.842584 4582220.881338, 428980.18429 4582214.777878)",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1505132,41.3883559,eixample_000099,0.0,3.0,0.0,0.0,1.0,5.23,0.4868
1040012096,,corridor,,,,,,-10,"""indoor""=>""yes"",""layer""=>""-1"",""level""=>""-1""","LINESTRING (428981.170572 4582221.563199, 428980.18429 4582214.777878, 428979.751503 4582196.218035)",,,,,,,,,,,,,,-1,,,,,,,,,,,Eixample,2.1505446,41.3882762,eixample_000100,0.0,4.0,0.1602986950802816,0.1602986950802816,0.5506238065047334,12.69,0.4911
1041876454,,service,,,,,,0,"""oneway""=>""yes"",""service""=>""parking_aisle"",""surface""=>""asphalt""","LINESTRING (430267.365152 4582513.987503, 430272.966934 4582513.100866, 430274.936182 4582510.950157, 430288.936608 4582495.715494)",,,yes,,,,parking_aisle,,asphalt,,,,,,,,,,,,,,,,Eixample,2.1660425,41.3910722,eixample_000101,3.4154950026696898,5.0,0.0,0.0,1.0,46.55,0.5029
1041876455,,service,,,,,,0,"""oneway""=>""yes"",""service""=>""parking_aisle"",""smoothness""=>""excellent"",""surface""=>""asphalt""","LINESTRING (430327.541967 4582453.319686, 430338.581607 4582441.444465, 430339.684324 4582438.735862, 430340.155806 4582433.857163)",,,yes,,,,parking_aisle,,asphalt,excellent,,,,,,,,,,,,,,,Eixample,2.1667268,41.3905196,eixample_000102,16.638991338931326,3.0,0.11654444964724975,0.11654444964724975,0.5048317430587144,34.51,0.497
1043669614,Gran Via de les Corts Catalanes,primary,,,,,,7,"""cycleway:right""=>""separate"",""lanes""=>""3"",""lit""=>""yes"",""maxspeed""=>""50"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""oneway""=>""yes"",""opening_date""=>""2022-04-03"",""psv:lanes""=>""designated|yes|yes"",""ref""=>""C-31"",""surface""=>""asphalt"",""turn:lanes""=>""through|through|through;right"",""wikidata""=>""Q263293"",""wikipedia""=>""ca:Gran Via de les Corts Catalanes""","LINESTRING (431826.20624 4583663.093838, 431780.94246 4583618.287086)",3,50,yes,,,,,,asphalt,,yes,,,,C-31,,,,,separate,,,,,Eixample,2.1841516,41.4014158,eixample_000103,0.0,4.0,0.23611585334866506,0.23611585334866506,0.47742759165708437,96.19,0.4794
1043669615,Gran Via de les Corts Catalanes,primary,,,,,,7,"""lanes""=>""3"",""lit""=>""yes"",""maxspeed""=>""50"",""name:ca""=>""Gran Via de les Corts Catalanes"",""name:etymology:wikidata""=>""Q1902969"",""oneway""=>""yes"",""opening_date""=>""2022-04-03"",""psv:lanes""=>""designated|yes|yes"",""ref""=>""C-31"",""surface""=>""asphalt"",""wikidata""=>""Q263293"",""wikipedia""=>""ca:Gran Via de les Corts Catalanes""","LINESTRING (431747.462014 4583585.527165, 431730.30346 4583569.123447)",3,50,yes,,,,,,asphalt,,yes,,,,C-31,,,,,,,,,,Eixample,2.1833849,41.4008396,eixample_000104,0.0,6.0,0.0,0.0,1.0,49.48,0.4885
1043702707,,service,,,,,,0,"""service""=>""parking_aisle"",""surface""=>""asphalt""","LINESTRING (430621.578212 4583770.164151, 430625.266469 4583773.826078, 430627.781137 4583776.277932, 430629.399445 4583777.661393)",,,,,,,parking_aisle,,asphalt,,,,,,,,,,,,,,,,Eixample,2.1700435,41.4025157,eixample_000105,0.0,2.0,0.0,0.0,1.0,237.21,0.5
